"","Promotion","Event","EventID","Match","Fighter","FighterID","Result","Opponent","OpponentID","Method","Round","Time","Date"
"7376","Beast Championship","TBCThe Beast Championship 1",88740,"4","Ha Rong Choi","Ha-Rong-Choi-375988","Win","Chan Jung Park","Chan-Jung-Park-137411","Decision (Unanimous)N/A","3","5:00",2021-02-27
"7377","Beast Championship","TBCThe Beast Championship 1",88740,"3","Ye Jin Cho","Ye-Jin-Cho-381793","Win","Eun Bi Cho","Eun-Bi-Cho-262407","Decision (Unanimous)N/A","2","5:00",2021-02-27
"7378","Beast Championship","TBCThe Beast Championship 1",88740,"2","Myeung Ju Lee","Myeung-Ju-Lee-381794","Win","Tae Yoon Kang","Tae-Yoon-Kang-375989","TKO (Punches)N/A","1","0:23",2021-02-27
"7379","Beast Championship","TBCThe Beast Championship 1",88740,"1","Hyo Je Choi","Hyo-Je-Choi-381795","Win","Park Sang Min","Park-Sang-Min-303407","Decision (Unanimous)N/A","3","5:00",2021-02-27
"7380","Dynasty Combat Sports","DCS 68Kearney Cage Wars 6",88720,"7","Richie Miranda","Richie-Miranda-280549","Win","Jordan Timbal","Jordan-Timbal-381909","Method KO","1","1:30",2021-02-27
"7381","Dynasty Combat Sports","DCS 68Kearney Cage Wars 6",88720,"6","Caleb Kociemba","Caleb-Kociemba-381908","Win","Tanner Dickey","Tanner-Dickey-139375","DecisionN/A","3","3:00",2021-02-27
"7382","Dynasty Combat Sports","DCS 68Kearney Cage Wars 6",88720,"5","Spencer Risch","Spencer-Risch-61525","Win","Brandon Neujahr-Gomez","Brandon-NeujahrGomez-103047","KON/A","1","0:24",2021-02-27
"7383","Dynasty Combat Sports","DCS 68Kearney Cage Wars 6",88720,"4","Justin Weaver","Justin-Weaver-103527","Win","Joshua Cinocco","Joshua-Cinocco-286487","Submission (Armbar)N/A","1","2:00",2021-02-27
"7384","Dynasty Combat Sports","DCS 68Kearney Cage Wars 6",88720,"3","Kristopher Lloyd Brito IV","Kristopher-Lloyd-Brito-IV-333021","Win","Tristen Obermiller","Tristen-Obermiller-381907","Submission (Guillotine Choke)N/A","1","0:42",2021-02-27
"7385","Dynasty Combat Sports","DCS 68Kearney Cage Wars 6",88720,"2","Isaiah Robinson","Isaiah-Robinson-364083","Win","Samuel Mussleman","Samuel-Mussleman-383818","KON/A","2","2:23",2021-02-27
"7386","Dynasty Combat Sports","DCS 68Kearney Cage Wars 6",88720,"1","Jeremy Grijalva","Jeremy-Grijalva-383816","Win","Anthony Diaz","Anthony-Diaz-383817","TKO (Strikes)N/A","2","2:20",2021-02-27
"7387","Brutal Fight Night","BFN 4Brutal Fight Night 4",88711,"7","Anibal Pedrozo","Anibal-Pedrozo-284153","Win","Daniel Alvar","Daniel-Alvar-70596","Method Submission","1","1:38",2021-02-27
"7388","Brutal Fight Night","BFN 4Brutal Fight Night 4",88711,"6","Facundo Puertas","Facundo-Puertas-293513","Win","Jorge Quiroga","Jorge-Quiroga-351499","DecisionN/A","5","5:00",2021-02-27
"7389","Brutal Fight Night","BFN 4Brutal Fight Night 4",88711,"5","Martin Ibarrola","Martin-Ibarrola-383803","Win","Axel Hernandez","Axel-Hernandez-364057","KON/A","1","2:34",2021-02-27
"7390","Brutal Fight Night","BFN 4Brutal Fight Night 4",88711,"4","Pablo Melian","Pablo-Melian-383801","Win","Ezequiel Balmaceda","Ezequiel-Balmaceda-383802","SubmissionN/A","1","1:07",2021-02-27
"7391","Brutal Fight Night","BFN 4Brutal Fight Night 4",88711,"3","Nicolas Nunez","Nicolas-Nunez-357027","Win","Federico Puertas","Federico-Puertas-357037","DecisionN/A","3","5:00",2021-02-27
"7392","Brutal Fight Night","BFN 4Brutal Fight Night 4",88711,"2","Antonio Luis Silva","Antonio-Luis-Silva-383799","Win","Walter Nahuelcheo","Walter-Nahuelcheo-383800","DecisionFernando Costantino","3","3:00",2021-02-27
"7393","Brutal Fight Night","BFN 4Brutal Fight Night 4",88711,"1","Jose Luis Fontanez","Jose-Luis-Fontanez-383797","Win","Victor Sanchez","Victor-Sanchez-383798","KOFernando Costantino","1","1:20",2021-02-27
"7394","Naiza Fighter Championship","NFC 29Naiza Fighter Championship 29: Dar",88710,"10","Zhuman Zhumabekov","Zhuman-Zhumabekov-207659","Win","Vadim Malygin","Vadim-Malygin-152003","Method TKO (Punches)","1","0:00",2021-02-27
"7395","Naiza Fighter Championship","NFC 29Naiza Fighter Championship 29: Dar",88710,"9","Serik Razgaliev","Serik-Razgaliev-297489","Win","Manas Temirbekov","Manas-Temirbekov-214397","Submission (Anaconda Choke)N/A","2","0:00",2021-02-27
"7396","Naiza Fighter Championship","NFC 29Naiza Fighter Championship 29: Dar",88710,"8","Islam Konchiev","Islam-Konchiev-324307","Win","Darkhan Skakov","Darkhan-Skakov-351311","Submission (Choke)N/A","2","0:00",2021-02-27
"7397","Naiza Fighter Championship","NFC 29Naiza Fighter Championship 29: Dar",88710,"7","Nurzhan Zholdybay","Nurzhan-Zholdybay-269607","Win","Gevorg Kirakosyan","Gevorg-Kirakosyan-252359","Decision (Unanimous)N/A","3","5:00",2021-02-27
"7398","Naiza Fighter Championship","NFC 29Naiza Fighter Championship 29: Dar",88710,"6","Ayzhigit Erkebay","Ayzhigit-Erkebay-290653","Win","Nurbolat Abu","Nurbolat-Abu-285599","Submission (Choke)N/A","2","0:00",2021-02-27
"7399","Naiza Fighter Championship","NFC 29Naiza Fighter Championship 29: Dar",88710,"5","Aslan Utegaliev","Aslan-Utegaliev-272177","Win","Bakhram Shakirbaev","Bakhram-Shakirbaev-329955","Submission (Armbar)N/A","1","0:00",2021-02-27
"7400","Naiza Fighter Championship","NFC 29Naiza Fighter Championship 29: Dar",88710,"4","Alibek Kusbaev","Alibek-Kusbaev-244301","Win","Bakdos Olzhabay","Bakdos-Olzhabay-360423","Decision (Unanimous)N/A","3","5:00",2021-02-27
"7401","Naiza Fighter Championship","NFC 29Naiza Fighter Championship 29: Dar",88710,"3","Asyljan Tasket","Asyljan-Tasket-381897","Win","Dostonbek Makhamatzhanov","Dostonbek-Makhamatzhanov-278705","Submission (Choke)N/A","2","0:00",2021-02-27
"7402","Naiza Fighter Championship","NFC 29Naiza Fighter Championship 29: Dar",88710,"2","Sagyn Kazbekov","Sagyn-Kazbekov-353277","Win","Kabidolla Kozybayev","Kabidolla-Kozybayev-381896","TKO (Punches)N/A","2","0:00",2021-02-27
"7403","Naiza Fighter Championship","NFC 29Naiza Fighter Championship 29: Dar",88710,"1","Gamlet Aslanov","Gamlet-Aslanov-341569","Win","Akhmed Tavliev","Akhmed-Tavliev-381895","TKO (Punches)N/A","2","4:42",2021-02-27
"7404","Fierce Fighting Championship","Fierce FCWill Power",88672,"14","Bobby King","Bobby-King-85399","Win","Steven Siler","Steven-Siler-22537","Method Submission (Armbar)","4","0:57",2021-02-27
"7405","Fierce Fighting Championship","Fierce FCWill Power",88672,"13","Jason South","Jason-South-40111","Win","Hayward Charles","Hayward-Charles-79260","TKO (Punches)N/A","1","3:59",2021-02-27
"7406","Fierce Fighting Championship","Fierce FCWill Power",88672,"12","William Dunkle","William-Dunkle-265147","Win","Steve Sharp","Steve-Sharp-12343","Disqualification (Illegal Soccer Kick)N/A","1","0:36",2021-02-27
"7407","Fierce Fighting Championship","Fierce FCWill Power",88672,"11","Jarome Hatch","Jarome-Hatch-36805","Win","Zac Cavender","Zac-Cavender-244101","TKO (Punches)N/A","1","2:32",2021-02-27
"7408","Fierce Fighting Championship","Fierce FCWill Power",88672,"10","Fabio Serrao","Fabio-Serrao-31998","Win","Dex Montenegro","Dex-Montenegro-45441","KO (Punches)N/A","1","2:41",2021-02-27
"7409","Fierce Fighting Championship","Fierce FCWill Power",88672,"9","Marco Lopez Simmons","Marco-Lopez-Simmons-118957","Win","Skyler Frazier","Skyler-Frazier-90463","Submission (Arm-Triangle Choke)N/A","1","2:16",2021-02-27
"7410","Fierce Fighting Championship","Fierce FCWill Power",88672,"8","Mitch Ramirez","Mitch-Ramirez-244107","Win","Trever Bradshaw","Trever-Bradshaw-128517","Submission (Rear-Naked Choke)N/A","1","1:37",2021-02-27
"7411","Fierce Fighting Championship","Fierce FCWill Power",88672,"7","Joel Haro","Joel-Haro-139537","Win","Nate Owens","Nate-Owens-200497","Submission (Guillotine Choke)N/A","1","2:26",2021-02-27
"7412","Fierce Fighting Championship","Fierce FCWill Power",88672,"6","Julius Descheenie","Julius-Descheenie-185813","Win","Lehi Dominguez","Lehi-Dominguez-99417","Submission (Heel Hook)N/A","1","2:57",2021-02-27
"7413","Fierce Fighting Championship","Fierce FCWill Power",88672,"5","Alex Poinar","Alex-Poinar-145641","Win","Thomas Prestriedge","Thomas-Prestriedge-135457","Decision (Split)N/A","3","5:00",2021-02-27
"7414","Fierce Fighting Championship","Fierce FCWill Power",88672,"4","Chrisoula Koukouvetakis","Chrisoula-Koukouvetakis-191855","Win","Brittany Guillemin","Brittany-Guillemin-272475","KO (Punches)N/A","1","3:20",2021-02-27
"7415","Fierce Fighting Championship","Fierce FCWill Power",88672,"3","Johann Rubio","Johann-Rubio-151407","Win","Kaecy Raddon","Kaecy-Raddon-142795","KO (Punches)N/A","3","2:06",2021-02-27
"7416","Fierce Fighting Championship","Fierce FCWill Power",88672,"2","Desmond Manabat","Desmond-Manabat-287511","Win","Austin Atkinson","Austin-Atkinson-337827","Decision (Unanimous)N/A","5","3:00",2021-02-27
"7417","Fierce Fighting Championship","Fierce FCWill Power",88672,"1","David Fox","David-Fox-359751","Win","Zach Trujillo","Zach-Trujillo-381154","TKO (Punches)N/A","2","1:38",2021-02-27
"7418","German MMA Championship","GMC Fight NightGerman MMA Championship",88669,"13","Mert Oezyildirim","Mert-Oezyildirim-156739","Win","Michael Rirsch","Michael-Rirsch-167983","Method Submission (Arm-Triangle Choke)","2","2:29",2021-02-27
"7419","German MMA Championship","GMC Fight NightGerman MMA Championship",88669,"12","Arda Adas","Arda-Adas-71158","Win","Marko Kisic","Marko-Kisic-230111","Decision (Unanimous)N/A","3","5:00",2021-02-27
"7420","German MMA Championship","GMC Fight NightGerman MMA Championship",88669,"11","Florim Zendeli","Florim-Zendeli-381898","Win","Ibrahim Benmalek","Ibrahim-Benmalek-376245","Submission (Rear-Naked Choke)N/A","2","2:25",2021-02-27
"7421","German MMA Championship","GMC Fight NightGerman MMA Championship",88669,"10","Jonathan Wernz","Jonathan-Wernz-305635","Win","Leon Neumann","Leon-Neumann-342681","Submission (Anaconda Choke)N/A","2","3:47",2021-02-27
"7422","German MMA Championship","GMC Fight NightGerman MMA Championship",88669,"9","Alexander Wesner","Alexander-Wesner-235187","Win","Benjamin Russ","Benjamin-Russ-46107","TKO (Punches)N/A","2","1:08",2021-02-27
"7423","German MMA Championship","GMC Fight NightGerman MMA Championship",88669,"8","Cagri Ucar","Cagri-Ucar-266997","Win","Jens Oberleuck","Jens-Oberleuck-278941","TKO (Submission to Punches)N/A","1","1:27",2021-02-27
"7424","German MMA Championship","GMC Fight NightGerman MMA Championship",88669,"7","Sami Zarrabi","Sami-Zarrabi-381901","Win","Umar Bobokalonov","Umar-Bobokalonov-381902","TKON/A","1","4:34",2021-02-27
"7425","German MMA Championship","GMC Fight NightGerman MMA Championship",88669,"6","Robin Moosmann","Robin-Moosmann-375238","Win","Khassan Becker","Khassan-Becker-382668","Decision (Unanimous)N/A","3","5:00",2021-02-27
"7426","German MMA Championship","GMC Fight NightGerman MMA Championship",88669,"5","Eduard Evdokimov","Eduard-Evdokimov-382665","Win","Dino Starcevic","Dino-Starcevic-382666","Decision (Unanimous)N/A","3","5:00",2021-02-27
"7427","German MMA Championship","GMC Fight NightGerman MMA Championship",88669,"4","Nassim Akhim","Nassim-Akhim-382663","Win","Timo Praiss","Timo-Praiss-382664","Submission (Rear-Naked Choke)N/A","1","4:56",2021-02-27
"7428","German MMA Championship","GMC Fight NightGerman MMA Championship",88669,"3","Sven Dolezald","Sven-Dolezal-327629","Win","Gevorg Gevorgian","Gevorg-Gevorgian-382662","Draw (Unanimous)N/A","3","5:00",2021-02-27
"7429","German MMA Championship","GMC Fight NightGerman MMA Championship",88669,"2","Giuseppe Correra","Giuseppe-Correra-150711","Win","Jason Ganske","Jason-Ganske-382661","TKO (Punches)N/A","1","4:50",2021-02-27
"7430","German MMA Championship","GMC Fight NightGerman MMA Championship",88669,"1","Joel Fratello","Joel-Fratello-382659","Win","Keno Brodlin","Keno-Brodlin-382660","Decision (Split)N/A","3","5:00",2021-02-27
"7431","Peak Fighting","Peak Fighting 8Winter Storm",88641,"13","Chauncey Foxworth","Chauncey-Foxworth-176217","Win","Jordan Fowler","Jordan-Fowler-208173","Method KO","5","3:05",2021-02-27
"7432","Peak Fighting","Peak Fighting 8Winter Storm",88641,"12","Donovan Beard","Donovan-Beard-310501","Win","Kendon Smallwood","Kendon-Smallwood-250395","Decision (Unanimous)N/A","3","5:00",2021-02-27
"7433","Peak Fighting","Peak Fighting 8Winter Storm",88641,"11","Josh Walker","Josh-Walker-313021","Win","Andrew Davis","Andrew-Davis-280439","Decision (Unanimous)N/A","3","5:00",2021-02-27
"7434","Peak Fighting","Peak Fighting 8Winter Storm",88641,"10","Bryan Foster","Bryan-Foster-230671","Win","Caleb McCauley","Caleb-McCauley-329223","Submission (Rear-Naked Choke)N/A","2","0:31",2021-02-27
"7435","Peak Fighting","Peak Fighting 8Winter Storm",88641,"9","Zach Reese","Zach-Reese-100903","Win","Parker Didier","Parker-Didier-353001","Submission (Rear-Naked Choke)N/A","2","2:20",2021-02-27
"7436","Peak Fighting","Peak Fighting 8Winter Storm",88641,"8","Tshaka Curtis","Tshaka-Curtis-383819","Win","Henrique Nobrega","Henrique-Nobrega-383820","KON/A","2","0:20",2021-02-27
"7437","Peak Fighting","Peak Fighting 8Winter Storm",88641,"7","Chace Eskam","Chace-Eskam-365149","Win","Dillion Winemiller","Dillion-Winemiller-383824","Decision (Unanimous)N/A","3","3:00",2021-02-27
"7438","Peak Fighting","Peak Fighting 8Winter Storm",88641,"6","Antonio Figueiredo","Antonio-Figueiredo-270855","Win","Brennan Picard","Brennan-Picard-349227","Decision (Unanimous)N/A","3","3:00",2021-02-27
"7439","Peak Fighting","Peak Fighting 8Winter Storm",88641,"5","Kyle Thompson","Kyle-Thompson-306167","Win","Leviathan Godinez","Leviathan-Godinez-373906","KON/A","2","1:59",2021-02-27
"7440","Peak Fighting","Peak Fighting 8Winter Storm",88641,"4","Marcus Williamson","Marcus-Williamson-345263","Win","Harvey Mardis","Harvey-Mardis-383823","Decision (Unanimous)N/A","3","3:00",2021-02-27
"7441","Peak Fighting","Peak Fighting 8Winter Storm",88641,"3","Haven Cook","Haven-Cook-383822","Win","Clay Mcguire","Clay-Mcguire-347457","KON/A","3","0:43",2021-02-27
"7442","Peak Fighting","Peak Fighting 8Winter Storm",88641,"2","Christian Ammons","Christian-Ammons-367855","Win","Ricardo Lee","Ricardo-Lee-322343","Submission (Rear-Naked Choke)N/A","1","1:15",2021-02-27
"7443","Peak Fighting","Peak Fighting 8Winter Storm",88641,"1","Akram Gharib","Akram-Gharib-383821","Win","Hayden Dean","Hayden-Dean-378636","Submission (Armbar)N/A","1","1:23",2021-02-27
"7444","World Ertaymash Federation","WEF 98ProfFight 41",88510,"18","Sanzhar Azhibaev","Sanzhar-Azhibaev-231387","Win","Rinat Sayakbaev","Rinat-Sayakbaev-232421","Method Submission (Choke)","1","4:15",2021-02-27
"7445","World Ertaymash Federation","WEF 98ProfFight 41",88510,"17","Jakshylyk Konurbaev","Jakshylyk-Konurbaev-347747","Win","Almanbet Abdyvasy","Almanbet-Abdyvasy-233389","TKON/A","4","2:35",2021-02-27
"7446","World Ertaymash Federation","WEF 98ProfFight 41",88510,"16","Bakytbek Duishobaev","Bakytbek-Duishobaev-264175","Win","Bekzhan Matysaev","Bekzhan-Matysaev-205227","Decision (Unanimous)N/A","3","5:00",2021-02-27
"7447","World Ertaymash Federation","WEF 98ProfFight 41",88510,"15","Muzafar Kasymov","Muzafar-Kasymov-212819","Win","Humoyun Tavakalzhonov","Humoyun-Tavakalzhonov-379485","TKO (Punches)N/A","1","2:35",2021-02-27
"7448","World Ertaymash Federation","WEF 98ProfFight 41",88510,"14","Bekmyrza Dosmatov","Bekmyrza-Dosmatov-347797","Win","Ialamzhon Murodbaev","Ialamzhon-Murodbaev-330111","Submission (Armbar)N/A","2","4:56",2021-02-27
"7449","World Ertaymash Federation","WEF 98ProfFight 41",88510,"13","Aidarbek Ashimaliev","Aidarbek-Ashimaliev-354017","Win","Azizbek Akromov","Azizbek-Akromov-382953","KON/A","1","1:31",2021-02-27
"7450","World Ertaymash Federation","WEF 98ProfFight 41",88510,"12","Nurbolot Askarbek","Nurbolot-Askarbek-290657","Win","Sardor Bakhtiyor","Sardor-Bakhtiyor-382947","TKO (Punches)N/A","1","1:57",2021-02-27
"7451","World Ertaymash Federation","WEF 98ProfFight 41",88510,"11","Toktorbay Zhusupov","Toktorbay-Zhusupov-351329","Win","Marlen Toychubaev","Marlen-Toychubaev-381182","Submission (Rear-Naked Choke)N/A","1","2:11",2021-02-27
"7452","World Ertaymash Federation","WEF 98ProfFight 41",88510,"10","Jakshylyk Myrzabekov","Jakshylyk-Myrzabekov-377380","Win","Shokhrukh Raupov","Shokhrukh-Raupov-382945","TKO (Punches)N/A","1","2:04",2021-02-27
"7453","World Ertaymash Federation","WEF 98ProfFight 41",88510,"9","Zhumabek  Ayzhigit uulu","Zhumabek-Ayzhigit-uulu-260283","Win","Farukh Ergashov","Farukh-Ergashov-382942","TKO (Punches)N/A","1","4:00",2021-02-27
"7454","World Ertaymash Federation","WEF 98ProfFight 41",88510,"8","Bektur Seyitali Uulu","Bektur-Seyitali-Uulu-382941","Win","Kimsanov Erzaman","Kimsanov-Erzaman-367999","TKO (Doctor Stoppage)N/A","2","3:00",2021-02-27
"7455","World Ertaymash Federation","WEF 98ProfFight 41",88510,"7","Aidarbek Ashimov","Aidarbek-Ashimov-193829","Win","Manas Dolotov","Manas-Dolotov-296845","KON/A","3","3:45",2021-02-27
"7456","World Ertaymash Federation","WEF 98ProfFight 41",88510,"6","Orozmamat Sultanbek","Orozmamat-Sultanbek-354353","Win","Janybek Daniyar","Janybek-Daniyar-232411","TKO (Punches)N/A","1","4:02",2021-02-27
"7457","World Ertaymash Federation","WEF 98ProfFight 41",88510,"5","Arseniy Azamat","Arseniy-Azamat-287405","Win","Kudrat Polotov","Kudrat-Polotov-379573","Submission (Armbar)N/A","1","1:30",2021-02-27
"7458","World Ertaymash Federation","WEF 98ProfFight 41",88510,"4","Zhumgalbek Zhusupakun Uulu","Zhumgalbek-Zhusupakun-Uulu-367461","Win","Shergazy Esdauletov","Shergazy-Esdauletov-382940","KON/A","1","1:33",2021-02-27
"7459","World Ertaymash Federation","WEF 98ProfFight 41",88510,"3","Nurtilek Jalynbekov","Nurtilek-Jalynbekov-382939","Win","Asan Bulut Uulu","Asan-Bulut-Uulu-313543","KON/A","2","1:26",2021-02-27
"7460","World Ertaymash Federation","WEF 98ProfFight 41",88510,"2","Yantar Mamanov","Yantar-Mamanov-382938","Win","Voldemar Braun","Voldemar-Braun-360827","TKO (Punches)N/A","1","4:26",2021-02-27
"7461","World Ertaymash Federation","WEF 98ProfFight 41",88510,"1","Urmat Asangaziev","Urmat-Asangaziev-265673","Win","Akzholtoy Abdulkhadil Uulu","Akzholtoy-Abdulkhadil-Uulu-382937","Submission (Choke)N/A","1","1:37",2021-02-27
"7462","Urban Fight Night","UFN 24Urban Fight Night 24",88509,"11","Randall Rayment","Randall-Rayment-92329","Win","Dean Maxwell","Dean-Maxwell-225717","Method TKO (Leg Kick)","1","0:00",2021-02-27
"7463","Urban Fight Night","UFN 24Urban Fight Night 24",88509,"10","David Francis","David-Francis-176765","Win","Blake Sheppeard","Blake-Sheppeard-236031","Submission (Guillotine Choke)N/A","1","0:00",2021-02-27
"7464","Urban Fight Night","UFN 24Urban Fight Night 24",88509,"9","Harry Grech","Harry-Grech-140611","Win","Justin Danielson","Justin-Danielson-266769","KO (Body Kick)N/A","1","0:00",2021-02-27
"7465","Urban Fight Night","UFN 24Urban Fight Night 24",88509,"8","Junior Moe","Junior-Moe-238641","Win","John Armstrong","John-Armstrong-262065","TKO (Knee to the Body and Punches)N/A","2","0:00",2021-02-27
"7466","Urban Fight Night","UFN 24Urban Fight Night 24",88509,"7","Farhood Khalabtar","Farhood-Khalabtar-279699","Win","Isnad Zaman","Isnad-Zaman-341611","Decision (Unanimous)N/A","3","3:00",2021-02-27
"7467","Urban Fight Night","UFN 24Urban Fight Night 24",88509,"6","Emil Jeries","Emil-Jeries-366075","Win","Pete Dawson","Pete-Dawson-332117","TKO (Doctor Stoppage)N/A","1","0:00",2021-02-27
"7468","Urban Fight Night","UFN 24Urban Fight Night 24",88509,"5","Matty Iann","Matty-Iann-301253","Win","Asterios Tsiatsios","Asterios-Tsiatsios-380613","Submission (Arm-Triangle Choke)N/A","1","0:00",2021-02-27
"7469","Urban Fight Night","UFN 24Urban Fight Night 24",88509,"4","Kaleb Rideout","Kaleb-Rideout-239841","Win","Drew Alexander","Drew-Alexander-279703","KO (Knee and Punches)N/A","1","0:00",2021-02-27
"7470","Urban Fight Night","UFN 24Urban Fight Night 24",88509,"3","Hayder Khudair","Hayder-Khudair-238651","Win","Dean McDonald","Dean-McDonald-286027","KO (Knee)N/A","1","0:00",2021-02-27
