"","Match","Fighter","Result","Opponent","Method","Round","Time","Date"
"4914","1","Georges Grandjean","Win","Dan Kers","Submission (Key Lock)N/A","0","0:00",1999-04-03
"4915","13","Vaughan Palelei","Win","Milan Timkovic","Method Submission (Guillotine Choke)","1","1:49",2001-11-10
"4916","12","Jim Theobald","Win","Steve Lauretto","Submission (Rear-Naked Choke)N/A","1","4:30",2001-11-10
"4917","11","Jason Buck","Win","Brett Al-azzawi","Submission (Guillotine Choke)N/A","2","3:53",2001-11-10
"4918","10","Henry Matamoros","Win","Shannon Ritch","Submission (Armbar)N/A","1","0:47",2001-11-10
"4919","9","Stephan Bonnar","Win","Josh Kruger","Submission (Armbar)N/A","1","2:55",2001-11-10
"4920","8","Joe Paun","Win","German Reyes","Submission (Rear-Naked Choke)N/A","1","3:25",2001-11-10
"4921","7","Miguel Torres","Win","Steve Reyna","TKO (Doctor Stoppage)N/A","1","5:00",2001-11-10
"4922","6","Kyle Hensgen","Win","Jeremy Morrison","Submission (Armbar)N/A","1","2:11",2001-11-10
"4923","5","Stephan Bonnar","Win","Brian Ebersole","Submission (Guillotine Choke)N/A","1","0:51",2001-11-10
"4924","4","German Reyes","Win","Jake Ambrose","Decision (Split)N/A","2","5:00",2001-11-10
"4925","3","Joe Paun","Win","James O'Connor","Decision (Unanimous)N/A","2","5:00",2001-11-10
"4926","2","Steve Reyna","Win","Dave Nowacyzk","Submission (Armbar)N/A","1","2:39",2001-11-10
"4927","1","Miguel Torres","Win","Nick Mitchell","Decision (Unanimous)N/A","2","5:00",2001-11-10
"4928","10","Keith Cook","Win","Mike McClure","Method Decision","0","0:00",1999-06-12
"4929","9","Marcus Silveira","Win","Patrick Smith","N/AN/A","0","0:00",1999-06-12
"4930","8","Brian Gassaway","Draw","Kevin Cook","DrawN/A","0","0:00",1999-06-12
"4931","7","Antonio Rodrigo Nogueira","Win","David Dodd","Submission (Crucifix)N/A","1","3:12",1999-06-12
"4932","6","Ken Allen","Win","Mike Cardoso","N/AN/A","0","0:00",1999-06-12
"4933","5","Tommy Sauer","Win","Wade Rome","Submission (Triangle Choke)N/A","0","0:00",1999-06-12
"4934","4","Joe Cervantes","Win","Matt Philips","N/AN/A","0","0:00",1999-06-12
"4935","3","Scott Bills","Win","Ray Totorico","N/AN/A","0","0:00",1999-06-12
"4936","2","Marcus Coe","Win","Chris Garr","N/AN/A","0","0:00",1999-06-12
"4937","1","Norbert De Moraes","Win","Josh Rutkers","N/AN/A","0","0:00",1999-06-12
"4938","2","Furdjel de Windt","Win","Metin Yakut","Method Decision","0","0:00",2000-09-23
"4939","1","Daan Kooiman","Draw","Georges Grandjean","DrawN/A","0","0:00",2000-09-23
"4940","10","Vladimir Matyushenko","Win","Anthony Macias","Method TKO (Doctor Stoppage)","1","0:16",1998-05-30
"4941","9","Miguel Menendez","Win","Mario Chicoine","Submission (Keylock)Yoland Gregoire","1","5:23",1998-05-30
"4942","8","Edewaa Foster","Win","Sheldon Cole","Submission (Keylock)Yoland Gregoire","1","0:56",1998-05-30
"4943","7","Nick Starks","Win","Igor Yakimov","Submission (Triangle Choke)Yoland Gregoire","1","5:51",1998-05-30
"4944","6","Travis Fulton","Win","Eric Hill","Submission (Triangle Choke)Yoland Gregoire","1","6:49",1998-05-30
"4945","5","Miguel Menendez","Win","Jay Russell","DQ (Illegal Headbutts)Yoland Gregoire","1","6:50",1998-05-30
"4946","4","Mario Chicoine","Win","Kyle Baker","Submission (Heel Hook)Yoland Gregoire","1","1:20",1998-05-30
"4947","3","Jake Sands","Win","Aldo Fiorita","Submission (Rear-Naked Choke)  Yoland Gregoire","1","1:35",1998-05-30
"4948","2","Mark Fraserd","Win","Richard Nancoo","DrawYoland Gregoire","2","5:00",1998-05-30
"4949","1","William Greaves","Win","Thomas Kircoff","TKO (Kick to the Body)Yoland Gregoire","1","1:04",1998-05-30
"4950","8","Hirotaka Yokoi","Win","Kestutis Smirnovas","Method Decision","2","5:00",2001-11-10
"4951","7","Igor Vovchanchyn","Win","Ricardas Rocevicius","TKO (Leg Kicks)N/A","2","N/A",2001-11-10
"4952","6","Achmed Labasanov","Win","Mindaugas Kulikauskas","DecisionN/A","2","5:00",2001-11-10
"4953","5","Rokas Stambrauskas","Win","Igor Kovalev","KON/A","1","N/A",2001-11-10
"4954","4","Remigijus Kazaciunas","Win","Hiroyuki Ito","DecisionN/A","2","5:00",2001-11-10
"4955","3","Tadeush Cholodinskij","Win","Arsen Bayrambekov","DecisionN/A","2","5:00",2001-11-10
"4956","2","Mindaugas Smirnovas","Win","Mindaugas Laurinaitis","DecisionN/A","2","5:00",2001-11-10
"4957","1","Roman Gaiko","Win","Sigitas Kekstas","DecisionN/A","2","5:00",2001-11-10
"4958","7","Brad Gumm","Win","Brian Dunn","Method Submission (Rear-Naked Choke)","2","N/A",2001-06-15
"4959","6","Bruce Nelson","Win","Charlie Dearborn","Submission (Armbar)N/A","1","N/A",2001-06-15
"4960","5","Jesse Jones","Win","John Mokiao","Submission (Crucifix)N/A","1","N/A",2001-06-15
"4961","4","Jennifer Howe","Win","Jennifer Palmer","Submission (Rear-Naked Choke)N/A","1","N/A",2001-06-15
"4962","3","Sheldon L'Abbe","Win","Kurt Marble","Submission (Armbar)N/A","1","N/A",2001-06-15
"4963","2","Clint Rather","Win","George Naylor","Submission (Armbar)N/A","1","N/A",2001-06-15
"4964","1","Jeff Gumringer","Win","Marc-Andre Drolet","Decision (Split)N/A","2","N/A",2001-06-15
"4965","15","Evan Tanner","Win","Vinny Nixon","Method Submission (Keylock)","1","1:07",1999-04-24
"4966","14","Brandon McDowell","Win","Josh Sursa","TKON/A","1","12:41",1999-04-24
"4967","13","Eric Davila","Win","Eli Shetler","TKO (Submission to Strikes)N/A","1","15:35",1999-04-24
"4968","12","Brandon McDowell","Win","James Harris","DisqualificationN/A","1","12:40",1999-04-24
"4969","11","Josh Sursa","Win","Gilbert Soto","Submission (Rear-Naked Choke)N/A","1","5:17",1999-04-24
"4970","10","Eric Davila","Win","Hoagie Hall","Submission (Guillotine Choke)N/A","1","2:30",1999-04-24
"4971","9","Eli Shetler","Win","Jeff Lindsay","Submission (Armbar)N/A","1","1:01",1999-04-24
"4972","8","Josh Sursa","Win","David Davis","DisqualificationN/A","1","4:45",1999-04-24
"4973","7","Brandon McDowell","Win","Ray Granger","Submission (Keylock)N/A","1","1:25",1999-04-24
"4974","6","James Harris","Win","Daniel Gomez","KON/A","1","3:47",1999-04-24
"4975","5","Gilbert Soto","Win","David Swaim","Submission (Choke)N/A","1","1:40",1999-04-24
"4976","4","Eli Shetler","Win","Jason Maxwell","Submission (Armbar)N/A","1","1:29",1999-04-24
"4977","3","Jeff Lindsay","Win","Donald Dickson","Submission (Armbar)N/A","1","0:20",1999-04-24
"4978","2","Hoagie Hall","Win","Evaldo Trejo","Submission (Rear-Naked Choke)N/A","1","0:15",1999-04-24
"4979","1","Eric Davila","Win","Charles Daggett","Submission (Choke)N/A","1","6:26",1999-04-24
"4980","11","Ian Freeman","Win","Carlos Barreto","Method Decision (Unanimous)","3","5:00",2001-11-17
"4981","10","Phil Johns","Win","Leigh Remedios","Decision (Unanimous)N/A","3","5:00",2001-11-17
"4982","9","Chris Munsen","Win","Alexandre Ferreira","TKO (Exhaustion)N/A","2","3:00",2001-11-17
"4983","8","Takumi Nakayama","Win","Henry Matamoros","TKO (Exhaustion)N/A","3","3:30",2001-11-17
"4984","7","Aaron Riley","Win","Mike Willus","Submission (Armbar)N/A","1","N/A",2001-11-17
"4985","6","Curtis Stout","Win","Shiko Yamashita","Decision (Unanimous)N/A","2","5:00",2001-11-17
"4986","5","Justin Wisniewski","Draw","Tony DeDolph","DrawN/A","3","5:00",2001-11-17
"4987","4","Wilson Gouveia","Win","Ray Casias","Submission (Armbar)N/A","1","2:59",2001-11-17
"4988","3","Wald Bloise","Win","Dave Phillips","Decision (Unanimous)N/A","2","5:00",2001-11-17
"4989","2","Hermes Franca","Win","Mike Thomas Brown","Submission (Triangle Choke)N/A","1","2:21",2001-11-17
"4990","1","Judy Neff","Win","Shelby Walker","Submission (Armbar)N/A","1","0:40",2001-11-17
"4991","8","Joe Doerksen","Win","Brett Al-azzawi","Method Submission (Keylock)","1","2:58",2001-06-02
"4992","7","Sean Sherk","Win","Jason Purcell","TKO (Punches)N/A","1","1:42",2001-06-02
"4993","6","Tim Sylvia","Win","Greg Wikan","TKO (Corner Stoppage)N/A","1","5:00",2001-06-02
"4994","5","Tim Callahan","Win","Jake Hudson","Submission (Armbar)N/A","2","4:46",2001-06-02
"4995","4","Randy Erdman","Win","Keith Simonet","Submission (Rear-Naked Choke)N/A","1","0:12",2001-06-02
"4996","3","Daryl Guthmiller","Win","Chris Fontaine","Decision (Unanimous)N/A","3","5:00",2001-06-02
"4997","2","Sam Morgan","Win","Jeff Kislowski","Submission (Toe Hold)N/A","1","3:05",2001-06-02
"4998","1","Tavares Hunter","Win","Jake Kelsinger","Submission (Triangle Choke)N/A","1","0:51",2001-06-02
"4999","6","Austin Long","Win","Mark Nelson","Method Submission (Triangle Choke)","0","0:00",1996-08-31
"5000","5","Phil Stroffolino","Draw","Gary Griffith","DrawN/A","0","0:00",1996-08-31
"5001","4","Mark Nelson","Win","Mike Kennedy","Submission (Guillotine Choke)N/A","0","0:00",1996-08-31
"5002","3","Austin Long","Win","Nick Telsa","DecisionN/A","0","0:00",1996-08-31
"5003","2","Sean Brockmole","Draw","Butch Smith","DrawN/A","0","0:00",1996-08-31
"5004","1","Sam Shehorn","Win","JR Douglas","Submission (Choke)N/A","0","0:00",1996-08-31
"5005","4","Jeff Osborne","Win","Chad Bartlett","Method Draw","0","0:00",1996-10-26
"5006","3","Russ Paxson","Draw","Duane Bressinger","DrawN/A","0","0:00",1996-10-26
"5007","2","Sean Brockmole","Draw","Butch Smith","DrawN/A","0","0:00",1996-10-26
"5008","1","JR Douglas","Draw","Duane Bressinger","DrawN/A","0","0:00",1996-10-26
"5009","6","Anthony Hamlett","Win","Jeff Curran","Method KO (Elbow)","1","0:11",2001-11-18
"5010","5","Scott Henze","Win","Angelo Popofski","TKO (Strikes)N/A","2","0:00",2001-11-18
"5011","4","Yohei Suzuki","Win","Victor Estrada","TKO (Strikes)N/A","2","0:00",2001-11-18
"5012","3","Ivan Salaverry","Win","Jason Rigsby","DecisionN/A","2","5:00",2001-11-18
"5013","2","Mike Delaney","Draw","Don Richards","DrawN/A","2","5:00",2001-11-18
"5014","1","Eric Schafer","Draw","Jim Desouza","DrawN/A","2","5:00",2001-11-18
"5015","12","Gary Marshall","Win","Brad Gabriel","Method TKO (Punches)","1","1:31",2001-11-09
"5016","11","Benji Radach","Win","Willy Solorio","TKO (Punches)N/A","1","1:23",2001-11-09
"5017","10","Jake Gibson","Win","Carlos Garcia","TKO (Punches)N/A","1","2:21",2001-11-09
"5018","9","Anthony Hamlett","Win","David Guigui","TKO (Punches)N/A","3","3:10",2001-11-09
"5019","8","Sean Gray","Win","Toby Oberdine","TKO (Punches)N/A","1","4:49",2001-11-09
"5020","7","Judy Neff","Win","Casey Noland","KO (Punches)N/A","1","2:16",2001-11-09
"5021","6","Mike Quaintance","Win","Shaun Beckett","Submission (Triangle Choke)N/A","1","1:45",2001-11-09
"5022","5","Randy Spence","Win","Ben Melendez","Submission (Armbar)N/A","1","0:49",2001-11-09
"5023","4","Tim McKenzie","Win","Dax Bruce","TKO (Punches)N/A","1","N/A",2001-11-09
"5024","3","Ray Benavides","Win","Derik Tessier","Submission (Rear-Naked Choke)N/A","1","N/A",2001-11-09
"5025","2","Tim Kennedy","Win","Jody Burke","Submission (Forearm Choke)N/A","1","0:44",2001-11-09
"5026","1","Pat Minihan","Win","James Ringler","KO (Punch)N/A","1","0:03",2001-11-09
"5027","7","Andy Sanders","Win","Steve Berger","Method Draw","0","0:00",2000-03-18
"5028","6","Phil Johns","Win","Pat Benson","Submission (Choke)N/A","0","0:00",2000-03-18
"5029","5","Adrian Serrano","Win","Roberto Ramirez","Submission (Choke)N/A","0","0:00",2000-03-18
"5030","4","Angelo Popofski","Win","Billy Johnson","Submission (Choke)N/A","0","0:00",2000-03-18
"5031","3","Steve Mehre","Draw","Donnie Croad","DrawN/A","0","0:00",2000-03-18
"5032","2","John Renken","Win","Tim Wills","TKO (Submission to Strikes)N/A","0","0:00",2000-03-18
"5033","1","Brandon Bledsoe","Win","Matt Morin","Submission (Triangle Choke)N/A","0","0:00",2000-03-18
"5034","8","Mike Willus","Win","Andy Dodd","Method Submission (Triangle Choke)","1","0:50",2000-08-19
"5035","7","Phil Johns","Win","Chris Gochis","TKO (Submission to Punches)N/A","1","4:43",2000-08-19
"5036","6","Adrian Serrano","Win","Joe Merit","Submission (Armbar)N/A","1","4:16",2000-08-19
"5037","5","George Allen","Win","Johnathan Ivey","Submission (Achilles Lock)N/A","1","2:40",2000-08-19
"5038","4","Jason Buck","Win","Lane Andrews","Submission (Guillotine Choke)N/A","1","1:15",2000-08-19
"5039","3","Jeff Mackey","Win","Mike Loyd","Decision (Unanimous)N/A","2","5:00",2000-08-19
"5040","2","Aaron Riley","Win","Steve Berger","Decision (Unanimous)N/A","3","5:00",2000-08-19
"5041","1","Scott Bills","Win","Jake Ambrose","TKO (Submission to Punches)N/A","1","4:49",2000-08-19
"5042","6","Oleg Menshov","Win","Roman Gaiko","Method Submission (Rear-Naked Choke)","1","N/A",2000-10-24
"5043","5","Mikhail Ilyukhin","Win","Valentin Golubovskij","Submission (Arm Lock)N/A","1","N/A",2000-10-24
"5044","4","Victor Yerohin","Win","Kestutis Smirnovas","Submission (Leg Lock)N/A","1","8:00",2000-10-24
"5045","3","Bozigit Ataev","Win","Arunas Juskevicius","KO (Punches)N/A","1","N/A",2000-10-24
"5046","2","Egidijus Valavicius","Win","Akhmed Sagidguseinov","Submission (Armbar)N/A","1","N/A",2000-10-24
"5047","1","Remigijus Kazaciunas","Win","Andrey Pashkin","TKO (Punches)N/A","1","N/A",2000-10-24
"5048","9","Todd Broadaway","Win","Johnathan Ivey","Method TKO (Submission to Punches)","1","1:30",1998-08-14
"5049","8","Todd Broadaway","Win","Tom Burton","TKO (Submission to Punches)N/A","1","0:39",1998-08-14
"5050","7","Henry Matamoros","Win","Nick Starks","TKO (Submission to Punches)N/A","1","10:36",1998-08-14
"5051","6","Mario Roberto","Win","Travis Fulton","Decision (Unanimous)N/A","1","30:00",1998-08-14
"5052","5","Johnathan Ivey","Win","Sam Smith","Submission (Guillotine Choke)N/A","1","0:43",1998-08-14
"5053","4","Johnathan Ivey","Win","Chad Bartlett","TKO (Submission to Punches)N/A","1","0:12",1998-08-14
"5054","3","Aaron Riley","Win","Brian Boclair","Submission (Armbar)N/A","1","1:35",1998-08-14
"5055","2","Ricardo Nogueira","Win","Dale Carson","Submission (Triangle Choke)N/A","1","3:18",1998-08-14
"5056","1","Henry Matamoros","Win","Ken Parr","Submission (Armbar)N/A","1","1:57",1998-08-14
"5057","17","Jason Lambert","Win","Kauai Kupihea","Method Submission (Choke)","2","2:03",2001-11-17
"5058","16","Juliano Prado","Win","Bao Quach","Submission (Arm-Triangle Choke)Larry Landless","3","3:01",2001-11-17
"5059","15","John Jensen","Win","Greg Bell","TKO (Punches)Larry Landless","1","3:19",2001-11-17
"5060","14","Dale Breese","Win","Sylvester Robles","TKO (Punches)Larry Landless","1","2:07",2001-11-17
"5061","13","Randy Velarde","Win","Cory Cass","TKO (Submission to Punch)Larry Landless","1","0:18",2001-11-17
"5062","12","Mark Smith","Win","Ioka Tianuu","Submission (Neck Crank)Larry Landless","1","0:59",2001-11-17
"5063","11","Charlie West","Win","Jerry Jenkins","TKO (Retirement)Larry Landless","1","5:00",2001-11-17
"5064","10","Dave Hisquierdo","Win","Joe Camacho","Submission (Rear-Naked Choke)Herb Dean","1","3:38",2001-11-17
"5065","9","Art Santore","Win","Erik Meaders","DecisionHerb Dean","2","5:00",2001-11-17
"5066","8","Cipi Gamino","Win","Sost Infante","TKO (Punches)Larry Landless","2","2:24",2001-11-17
"5067","7","Mike Bourke","Win","Eric Kleper","TKO (Submission to Punches)Herb Dean","1","4:33",2001-11-17
"5068","6","Jimmy Ambriz","Win","Javier Casio","TKO (Punches)Herb Dean","1",":26",2001-11-17
"5069","5","Dennis Henderso","Win","Dave Tayl","No Contest (Illegal Strikes)Herb Dean","1","2:29",2001-11-17
"5070","4","Thomas Kenney","Win","Jesus Morales","DecisionNelson Hamilton","2","5:00",2001-11-17
"5071","3","Lucas Pace","Win","Doug Grande","Submission (Triangle Choke)Cecil Peoples","1","2:42",2001-11-17
"5072","2","Shawn Ramage","Win","Matt Barrazza","DecisionNelson Hamilton","2","5:00",2001-11-17
"5073","1","Louie Vaith","Win","Jermine Watts","Submission (Toe Hold)Cecil Peoples","2","1:17",2001-11-17
"5074","6","Brad Kohler","Win","Butch Williams","Method Submission (Armbar)","1","4:15",1999-08-13
"5075","5","Dave Menne","Win","Mark Walker","Submission (Rear-Naked Choke)N/A","1","1:15",1999-08-13
"5076","4","Sean Sherk","Win","Johnnie Holland","Submission (Keylock)N/A","2","2:10",1999-08-13
"5077","3","Greg Wikan","Win","Riley Freeman","Submission (Choke)N/A","1","3:15",1999-08-13
"5078","2","Curtis Brigham","Win","Dmitry Beyer","Submission (Armbar)N/A","1","4:00",1999-08-13
"5079","1","Lee Fortin","Win","Brian Szohr","DecisionN/A","2","5:00",1999-08-13
"5080","14","Nate Marquardt","Win","David Harris","Method Submission (Rear-Naked Choke)","1","15:01",1999-08-14
"5081","13","Brady Rousset","Win","Steve Gomm","TKO (Exhaustion)N/A","1","12:10",1999-08-14
"5082","12","Nate Marquardt","Win","Josh Groves","Submission (Triangle Choke)N/A","1","1:49",1999-08-14
"5083","11","Gabe Beauperthuy","Win","Edwin Allseitz","Submission (Smother Choke)N/A","1","7:48",1999-08-14
"5084","10","Larry Parker","Win","George Allen","TKO (Punches)N/A","1","4:00",1999-08-14
"5085","9","David Harris","Win","Ben Schilsler","TKO (Submission to Punches)N/A","1","0:31",1999-08-14
"5086","8","Larry Parker","Win","Trent Tiemeyer","TKO (Punches)N/A","1","0:50",1999-08-14
"5087","7","Gabe Beauperthuy","Win","Joseph Marquez","Submission (Rear-Naked Choke)N/A","1","0:51",1999-08-14
"5088","6","George Allen","Win","Ty Story","Submission (Rear-Naked Choke)N/A","1","1:45",1999-08-14
"5089","5","Steve Gomm","Win","John Cronk","Submission (Triangle Choke)N/A","1","1:01",1999-08-14
"5090","4","Nate Marquardt","Win","Yves Edwards","Submission (Heel Hook)N/A","1","3:04",1999-08-14
"5091","3","Gan McGee","Win","Sam Adkins","TKO (Punches)N/A","1","4:58",1999-08-14
"5092","2","Brady Rousset","Win","Joe Merit","Submission (Forearm Choke)N/A","1","6:42",1999-08-14
"5093","1","David Harris","Win","Adam Johnson","Submission (Armbar)N/A","1","0:36",1999-08-14
"5094","4","James Tung","Win","Stefan Gray","Method Decision","3","5:00",1999-04-22
"5095","3","Quentin Tumu","Win","Jonathen Segitin","Submission (Strikes)N/A","0","0:00",1999-04-22
"5096","2","Bryce Fergusen","Win","Stan Tumu","DecisionN/A","0","0:00",1999-04-22
"5097","1","Karl Webber","Win","Anthony Clark","Submission (Armbar)N/A","1","3:45",1999-04-22
"5098","8","Dan Severn","Win","Lenn Walker","Method TKO (Submission to Punches)","1","1:49",2001-07-15
"5099","7","Sean Sherk","Win","Curtis Brigham","TKO (Corner Stoppage)N/A","3","1:15",2001-07-15
"5100","6","Tanner Shipman","Win","Travis Elk","TKO (Submission to Punches)N/A","1","0:34",2001-07-15
"5101","5","Greg Wikan","Win","Aaron Pendleton","TKO (Submission to Punches)N/A","1","0:54",2001-07-15
"5102","4","Cedric Marks","Win","Tim Callahan","TKO (Doctor Stoppage)N/A","1","4:30",2001-07-15
"5103","3","John Miller","Win","Eric Aasen","TKO (Punches)N/A","1","2:15",2001-07-15
"5104","2","Sam Morgan","Win","Andy Pond","TKO (Punches)N/A","2","4:30",2001-07-15
"5105","1","Daryl Guthmiller","Win","Laine McDaniel","Submission (Keylock)N/A","1","1:30",2001-07-15
"5106","10","Igor Vovchanchyn","Win","Yuri Mildzikhov","Method TKO (Forfeit)","1","0:00",1997-08-29
"5107","9","Igor Vovchanchyn","Win","Igor Gerus","TKO (Punches)N/A","1","N/A",1997-08-29
"5108","8","Yuri Mildzikhov","Win","Mikhail Avetisyan","Decision (Split)N/A","1","35:00",1997-08-29
"5109","7","Yuri Mildzikhov","Win","Stanislav Vdovydchenko","Submission (Forearm Choke)N/A","1","N/A",1997-08-29
"5110","6","Mikhail Avetisyan","Win","Oleg Chemodurov","TKO (Punches)N/A","1","N/A",1997-08-29
"5111","5","Igor Vovchanchyn","Win","Vasily Kudin","TKO (Submission to Leg Kicks)N/A","1","N/A",1997-08-29
"5112","4","Igor Gerus","Win","Artyom Vilgulevsky","TKO (Doctor Stoppage)N/A","1","N/A",1997-08-29
"5113","3","Stanislav Vdovydchenko","Win","Igor Akhmedov","Submission (Guilotine Choke)N/A","1","N/A",1997-08-29
"5114","2","Vasily Kudin","Win","Ramazan Nazhmudinov","Submission (Scarf Hold)N/A","1","N/A",1997-08-29
"5115","1","Zagir Gaydarbekov","Win","Denis Shibankov","Submission (Guilotine Choke)N/A","1","N/A",1997-08-29
"5116","9","Aaron Riley","Win","Billy Johnson","Method TKO (Submission to Punches)","1","2:10",1999-07-24
